C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_34_344.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_34_344.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_34_344.jpg,0,0,0,8.29E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_34_456.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_34_456.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_34_456.jpg,0,0,0,7.90E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_34_576.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_34_576.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_34_576.jpg,0,0,0,8.08E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_34_680.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_34_680.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_34_680.jpg,0,0,0,7.86E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_34_783.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_34_783.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_34_783.jpg,0,0,0,7.86E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_34_902.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_34_902.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_34_902.jpg,0,0,0,7.87E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_35_025.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_35_025.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_35_025.jpg,0,0,0,7.86E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_35_143.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_35_143.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_35_143.jpg,0,0,0,7.89E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_35_263.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_35_263.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_35_263.jpg,0,0,0,8.19E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_35_383.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_35_383.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_35_383.jpg,0,0,0,7.76E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_35_505.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_35_505.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_35_505.jpg,0,0,0,8.06E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_35_626.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_35_626.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_35_626.jpg,0,0,0,8.23E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_35_747.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_35_747.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_35_747.jpg,0,0,0,7.80E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_35_867.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_35_867.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_35_867.jpg,0,0,0,7.82E-05
C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\center_2023_04_20_15_54_35_985.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\left_2023_04_20_15_54_35_985.jpg, C:\AI\TrainingBasic\?Unity??????????????TensorFlow\SelfdrivingCar\data\IMG_bak\right_2023_04_20_15_54_35_985.jpg,0,0,0,7.83E-05
